barcode,ingredient_text
7622210584717,"pâte de cacao #, sucre de canne #, gingembre cristallisé # (gingembre #, sucre #), beurre de cacao#, émulsifiant (lécithines de soja#), extrait de vanille #, #,Ingrédients issus de l'agriculture biologique, Cacao : 60 % minimum"
5060283762212,"Lentil flour (28%), potato starch, corn flour, sunflower oil, sugar, salt, natural flavourings, onion, garlic, ríce flour, smoked chipotle pepper, tomato, COconut oil, rapeseed oil, spices."
3392460511200,"Céréales 36 % (maïs 12 %, farine de riz 8,8 %, flocons d'avoine 6,4 %, farine de blé 5,3 %, flocons de seigle malté 2,9 %, farine de blé malté 0,6 %), sirop de glucose, chocolat 13 % (sucre, pâte de cacao, beurre de cacao, émulsifiant (lécithines de soja), arôme), stabilisant (sorbitols), huiles végétales (colza, palme), pâte de cacao, sucre, sel, gluten de blé, dextrose, émulsifiant (lécithines de tournesol), extrait de malt d'orge, arôme (contient noisettes)."
3587222521508,"Farine de blé 56%, sucre, eau, _œufs_ entiers frais 6%, huile de colza, crème fraîche 3%, _beurre_ pâtissier, sel, levure, arômes naturels (alcool), _gluten_ de blé, émulsifiant (E471), arôme, poudre de _lait_ écrémé, levure désactivée, colorant (E160ai), traces éventuelles de fruits à coque."
40084077,"VOLLMILCHSCHOKOLADE 40% (Zucker, VOLLMILCHIVER Kakaobutter, Kakaomasse, Emulgator Lecithine (SOJA), Vanillin MAGERMILCHPULVER 18 %, Palmöl, BUTTERREINFETT, Emulgator Lecithine (SOJA), Vanillin."
7622210444127,"Céréales 44,1 % [farine de BLÉ 23,7 %, céréales complètes 17,8 % (sarrasin complet concassé 6,9 %, gruau d'AVOINE 6,9 %, flocons d'AVOINE 1 %, farine complète d'épeautre (BLÉ) 1 %, farine complète d'ORGE 1 %, farine complète de BLÉ 1 %), farine de riz 2,5 %, farine de BLÉ malté 0,1 %], sucre, huile de colza, amidon modifié, canneberges séchées confites 6 % (sucre, canneberges 2 %, huile de tournesol), fibres de racine de chicorée, isomaltulose, humectant (glycérol), raisins de Corinthe 2 %, minéraux (carbonate de calcium, carbonate de magnésium, fer élémentaire), émulsifiant (lécithines de SOJA), jus de groseille concentré 0,3 %, arômes, sel, poudre à lever (carbonates de sodium), gluten de BLÉ, dextrose, amidon."
01708752,"Maize, Vegetable Oils (Rapeseed Oil, Sunflower Oil), Salt."
5060482841992,"Gluten Free Oats (46%), Rice Syrup, Coconut Oil, Rapeseed Oil, Pecan Nuts (6%), Hazelnuts (5%), Date Syrup, Coconut Sugar, Almond Butter, Maple Syrup (0.5%), Vanilla Extract (0.3%), Salt."
3178530405736,"Sucre, farine de blé tendre, beurre 25%, eufs frais, poudres à lever : diphosphates et carbonates de sodium (blé), arôme naturel et arôme naturel de vanille (contient alcool), sel. Traces éventuelles de soja et de fruits à coque."
3497911105127,"potatoes (france) (62,9%), sunflower oil (31%), wheat flour , corrector of acidity : diacetate, sodium, salt, sugar, acidifying : citric acid – malic acid, malt vinegar powder ( barley ),"
7622200002290,"sugar, cocoa paste, cocoa butter, cocoa powder heavily fattened, emulsifier (soy lecithin) aroma, whole milk powder,"
7622210422163,"Sirop de glucose-fructose, farine de blé 34 %, purée de framboises 18 %, sucre, amidon de blé, lactosérum en poudre (de lait), huile de colza, jaunes d'oeufs en poudre, correcteur d'acidité (acide citrique), arômes, gélifiant (pectines), jus de carotte noire concentrée, émulsifiant (lécithines de soja), poudre à lever (carbonates de sodium), levure sèche,"
7622300292508,"Chocolat au _lait_ du pays alpin 60 % [sucre, beurre de cacao, pâte de cacao, fait écrémé en poudre, factosérum en poudre (de lait), _beurre_ pâtissier, émulsifiant (lécithines de _soja_), arôme], farine de _blé_, graisses végétales (palme, coprah en proportions variables), sucre, lactosérum en poudre (de _lait_), cacao maigre en poudre 2 %, huile de colza, émulsifiant (lécithines de _soja_), poudre à lever (carbonates de sodium), sel, arôme."
8595229901075,"Flocons d'avoine 40 %, farine de blé, sucre, huile de colza a, agents levants (bicarbonate d'ammonium, bicarbonate de sodium), antioxydant (palmitate d'ascorbyle)"
5017764003142,"Potatoes, Vegetable Oils (Rapeseed Oil, Sunflower Oil)*, Sea Salt."
3017760030106,"Farine de BLÉ 54%, margarine [huile de palme, eau, huile de colza, émulsifiant (E471), sel, acidifiant (acide citrique), conservateur (sorbate de potassium), arôme), sucre, sel, arôme, poudre à lever (carbonates de sodium). PEUT CONTENIR OEUF, LAIT ET FRUITS À COQUE"
3336970711064,"corn meal, roasted peanut meal at 30%, sunflower oil, salt,natural flavor, tomato, spices 
,"
51000009,"potatoes, vegetable oils (sunflower, rapeseed, in varying proportions), salt ,  (flavouring, dried vinegar, salt, acid (citric acid), potassium chloride, sugar)"
7622210713902,"Céréales 59,7% [céréales complètes 39,6% ( farine complète de blé 19,8%, flocons d'avoine 10,6%, farine complète d'orge 4,9%, farine complète de seigle 3,3%, farine complète d'épeautre (blé) 1%), farine de blé 20,1%], sucre, huile de colza, pépites de chocolat 8,5% [sucre, pâte de cacao, huiles végétales (palme et karité en proportions variables), dextrose, beurre de cacao, émulsifiant (lécithine de soja)], miel de fleurs 5%, sirop de glucose-fructose, minéraux (carbonate de calcium, carbonates de magnésium, fer élémentaire), poudre à lever (carbonate acide de sodium, diphosphate disodique, carbonate acide d'ammonium), sel, émulsifiants (lécithine de soja, E472e), arôme, lait écrémé en poudre."
7622210724519,"cocoa paste, cane sugar, cocoa butter, vanilla extract,"
10600425,"Pomme de terre, huile de tournesol, maltodextrine de pomme de terre, sel de mer, fécule de pomme de terre, vinaigre de cidre déshydraté, sucre, arôme naturel, vinaigre de malt déshydraté (ORGE), pomme en poudre, antioxydant: extrait de romarin."
5057373749130,"potato, sunflower oil, sea salt"
5059512738814,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Butter (Milk) (33%), Sugar, Cornflour, Salt."
3178530410112,"Farine de blé (32%), huile de colza non hydrogénée, sucre, oeufs de poules élevées en plein air (16%), stabilisant: glycérol, sirop de glucose-fructose, lait frais demi-écrémé pasteurisé (5%), poudres à lever : diphosphates et carbonates de sodium (blé), sel, arôme.
Contient soja.

Traces éventuelles de fruits à coque."
5410126006049,"wheat flour, sugar, vegetable oils (palm oil from sustainable and certified plantations, rapeseed oil), candy sugar syrup, baking powder (sodium acid carbonate), soybean flour, salt, cinnamon,"
4088600132341,"Cocoa Mass (56%), Sweetener: Erythritol, Cocoa Butter (14%), Vanilla Extract, Sweetener: Stevia, Cocoa Solids 70% minimum,"
5000169567418,"Cocoa butter, cane sugar, milk powder, cocoa mass, milk fat, vanilla extract"
6111259344464,"Sucre, Sirop de glucose, Cacao en poudre Poudres laitières (Poudre de lat entier, Poudre de lait écrémé, Protéines de lait), Graisses et huiles végétales (Palme, Palmiste) Beure, Blanc d'oeuf en poudre, Sel Poudre levante (Carbonate de sodium). Emulsifiant végétale (lecithine de soja, Mono et diglycerides acide gras (E47), polyricinoleate de polyglycerol (PGPR), Humectant Sorbitol Nome contient: Lait, Cuts et Soja, peut contenir des traces des arcides et fruits à coque (Noisette), EN-Nougat flavor milk chocolate with caramel coated with cocoa. Ingredients: Sugar, Glucose syrup, Cocoa powder, Dairy powders (Whole mik and oils (Palm, Palm kernel), Butter, Egg white powder, Salt, Baking powders Spelium bicarbonate der Skimmed milk powder Milk proteins), Vegetable for of (soy lecithin, Mano and digcedes Bey Y may contain traces of peanuts and ee nuts (Hazelnut), ESP, Turron sabor chocolate con leche con caramelo recubierto de cacao. Ingredientes: Azúcar, Jarabe de glucosa, Carno en polvo en polvo (Leche entera en polvo, Leche desnatada en polvo, Proteinas de leche), Grasas y aceites vegetales (Palma, Palmistel Mantequillo, Clam de F PR humectante: sorbitol, aroma. Contiene: Leche, Huevos y Sola, puede contener frazas de cacahuetes y frutos de comicinolento de e vegetal (lecitina de soja, y Shocolate ao leite com caramelo revestido com cacau. Ingredients: Açúcar, Xarope de glicose, Cacau em po, Laticinios em pa (Leite em pa gordo. tado, Proteinas do leite), Gorduras e óleos vegetais (Palma, Palmiste) Manteiga, Clara de ovo em po Selemento de vegetal (lecitina de soja, mono, e diglicerideos de ácidos graxos (E471), poliglicerol politicinoleato (PGPR), um porbital, aromati Ovos e Soja, pode conter vestigios de amendoins e frutos de casca rija (Avela). حليب منزوع الى دولية موضوعات المحلية جارين بوليسينولاتي خودت سان شراب الجلوكوز، مسحوق الكاكار، مساحيق الحليب (مسحوق الحليب كامل الدمينة الحلويات متنوع ال ونات الصوديوم، مستحلب نياني الراين الصويا، الحادي و ديجار سيريدات الأحماض الدهنية (471) يولي. الفول السوداني والمكسرات البندق يحتوي على اثار من القول الحليب والبيض والصويا"
3245550078681,"soy pieces ( soya  flour 37%, tapioca flour, salt), potato pieces (potato flour 16%, rice flour, salt), italian herb flavour (whey powder ( milk ), salt, tomato powder, sugar, onion powder, herbs, yeast extract, flavourings, garlic powder, colour (paprika extract), sunflower oil, acidifier (acid malic)), sunflower oil, dried milled flax"
3700214614259,"Pâte de cacao (Pérou), sucre de canne, beurre de cacao, gousse de vanille. Cacao: 75% minimum. Traces possibles de gluten, de soja, de lait et de fruits à coque. Chocolat fabriqué en Suisse. 100% des ingrédients agricoles sont issus de l'agriculture biologique et du commerce équitable contrôlé selon le référentiel Fair for Life. Plus d'informations sur www.fairforlife.org"
5010265000801,"_WHEAT_ Flour (WHEAT Flour, Calcium, Niacin, Iron, Thiamin), Rapeseed Oil, Skimmed _MILK_ Powder, Salt, Sugar, Sugar Beet Fibre."
8480000125866,"Pasta de cacao, cacao en polvo, manteca de cacao."
4056489041160,"farine de blé, 20% pépites de chocolat noir (sucre de canne, pâte de cacao, beurre de cacao) , sucre de canne, beurre (lait), 6,5% graines de sésame, 6,5% graines de tournesol, huile de colza, œufs en poudre, sel de mer, poudre à lever : carbonates de sodium,"
3329757004442,"Agent de charge : erythritol, stabilisant : gomme d'acacia, édulcorant : glycosides de stéviol (0.2%)issus de Stevia"
3336972109104,"Farine de lentilles (36%), huiles végétales (tournesol colza), farine de riz, farine de maïs, amidons, oignons, sel, sucre, arôme naturel, poivre vert, régulateur d'acidité (acide citrique, acide lactique) chlorure de potassium."
3046920022507,"Sucre, pâte de cacao, grains de caramel (sucre, lactose, beurre laitier concentré, poudre de lait écrémé, émulsifiant (lécithine de colza)) 6%, sucre caramélisé (sucre, beurre de cacao) 6%, beurre de cacao, beurre laitier concentré, émulsifiant (lécithine de soja), fleur de sel 0,3%, arômes."
4008400290829,"LAIT frais pasteurisé 24%, chocolat noir extra 22% (sucre, pâte de cacao, beurre de cacao, émulsifiants: lecithines [SOJA]; vanilline), sucre, huile de palme, LAIT écrémé en poudre 9,5%, farine de FROMENT 8%, beurre de cacao, BEURRE concentré, dextrose, chocolat supérieur au LAIT 1% (sucre, LAIT en poudre, beurre de cacao, pâte de cacao, émulsifiants: lecithines [SOJA]; vanilline), cacao maigre 0,9%, ŒUF en poudre 0,7%, levure, émulsifiants: mono - et diglycérides d'acides gras, lécithines [SOJA]; arômes, sel, extrait de malt d'ORGE en poudre."
8000500009673,"Chocolat au LAIT 30% (sucre, beurre de cacao, pâte de cacao, LAIT écrémé en poudre, BEURRE concentré, émulsifiants : lécithines [SOJA] ; vanilline), NOISETTES 28,5%, sucre, huile de palme, farine de FROMENT, LACTOSERUM en poudre, cacao maigre, émulsifiants : lécithines [SOJA] ; poudre à lever : carbonate acide de sodium ; sel, vanilline. Le chocolat utilisé est un chocolat pur beurre de cacao."
3175681261372,"Farine de blé 54,8%, huile de colza, sucre de canne roux, germe de blé 5,6%, cacao maigre en poudre¹ 5,1%, amidon de blé, fibre de blé, farine de riz 3,1%, fèves de cacao 1,5%, jus concentré de citron, farine d'avoine 0,5%, émulsifiant: lécithines, magnésium, extrait de malt d'orge, poudre à lever: carbonates de sodium, farine d'orge 0,1%. Rainforest Alliance Certified, plus d'information sur ra.org."
6111259341159,"Wheat flour, sugar, hydrogenated vegetable fat, cocoa powder, glucose fructose syrup, milk powder, whey, baking powder [ammonium sodium carbonate], pasteurized whole eggs, corn starch, vegetable emulsifier [soy lecithin (E322)], salt, sodium metabisulfite, vanillin and premix vitamin. 
May contain: soy, gluten, eggs and milk powder."
3175681290440,"Flocons d'avoine* 34,7%, farine complète de grand épeautre (blé)* 19,1%, farine de blé* 17,4%, huile de tournesol oléique*, , sucre de canne*, miel*, cranberries déshydratées* 2,6%, cassis déshydratés* 1,4%, arôme naturel de framboise, poudres a lever (acide citrique, carbonates de sodium)."
6111031005217,"Farine de Blé, Sucre, Huile Végétale Non Hydrogénée (Huile de Palme), Cacao Maigre en Poudre, Amid de Mais, Sirop de Glucose, Poudres à Lever (Bicarbonate de Potassium, Bicarbonate de Sodium, Bicarbonate d'Ammonium), Sel, Emulsifant (Lecithine de Sojal, Arôme Artifica (Vanilline). CONTIENT: BLE (GLUTEN) ET SOJA. PEUT CONTENIR DU LAIT"
6111031005408,
40084107,"VOLLMILCHSCHOKOLADE 47 % (Zucker, VOLLMILCHPULVER, Kakaobuiter, Kakaomasse, Emulgator Lecithine (SOJA), Vanillin), MAGERNILCHPULVER (17 %), Zucker, Pflanzliche Fette (Palm, Shea), BUTTERREINFETT, Emulgatos Lecithine (SOJA), Vanillin."
6111017042427,"Sucre, masse de cacao, amandes entières (20%), beurre de cacao, émulsifiant : lécithine de soja (E322), arôme artificiel : vanilline. Ingredients : Sugar, cocoa mass, full almonds (20%), cocoa butter, emulsifier: soya lecithin (E322), artificial flavor : vanillin. المعلومات الغدائية ر100ء"
7622210995100,"Sucre, pâte de cacao, AMANDES (27%), beurre de cacao, BEURRE concentré, émulsifiant (lécithines de SOJA), arôme naturel de vanille, LAIT écrémé en poudre. PEUT CONTENIR AUTRES FRUITS A COQUE."
8717677339938,"Sugar, dried whole milk, cocoa butter, cocoa mass, 10% caramel pieces (sugar, glucose syrup, cream, butter), 0.5% sea salt, emulsifier (soya lecithin). May contain: gluten, egg, peanut and nuts. Cocoa solids: 32% minimum. Milk solids: 21% minimum."
8000500359556,"Sucre, beurre de cacao, LAIT écrémé en poudre, noix de coco déshydratée 10,5%, huile de palme, LACTOSERUM en poudre, AMANDES 3%, préparation en poudre de noix de coco 2% (contient LAIT), BEURRE concentré, émulsifiants (lécithines [SOJA]), arômes. Cacao sur le total: 20%. Peut contenir NOISETTES, NOIX, NOIX DE CAJOU, NOIX DE PECAN, NOIX DU BRESIL, PISTACHES, NOIX DE MACADAMIA."
0612322030087,"Gluten Free Wholegrain _Oats_ (56%), Dark Chocolate Chips (15%) (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: Lecithins (_Soya_), Natural Vanilla Flavouring), Sustainable Palm Fruit Oil, Brown Sugar, Dietary Fibre (Inulin), Partially Inverted Refiners Syrup; Lyles Golden Syrup, Dark Chocolate Powder (3.5%) (Sugar, Cocoa Mass, Fat Reduced Cocoa Powder), Tapioca Starch, Raising Agents (Ammonium Bicarbonate, Sodium Carbonates), Natural Cocoa Flavouring, Sea Salt."
20029838,"Zucker, Kakaobutter, 12% Haselnusskerne, Magermilchpulver, Kakaomasse, Süßmolkenpulver, Butterreinfett, Haselnussmark, Emulgator: Lecithine; Vanilleextrakt. Kann Spuren von Gluten, Soja, anderen Schalenfrüchten und Erdnüssen enthalten."
3046920028370,"Sugar, cocoa mass, almonds 7%, orange juice from concentrate 3,9%, cocoa butter, anhydrous milk fat, invert sugar, lemon juice from concentrate, emulsifier (soya lecithin), pineapple, gelling agent (pectin), natural orange flavouring. Cocoa solids 47% min."
5060042641413,"potatoes, sunflower oil, sugar, natural flavouring, onion powder, salt, tomato powder, garlic powder, cayenne pepper, dried parsley, ground jalapeño chilli pepper, white pepper, natural colour (paprika extract), ground ginger, ground star anise, dried basil, ground red pepper,"
3228857001323,"Farine de BLÉ 54%, eau, sucre 10,5%, OEUFS frais 9,5%, sirop de glucose-fructose, BEURRE pâtissier, huile de colza, levure, sel, rhum, arômes, extraits végétaux à pouvoir colorant (curcuma, paprika), gluten de BLÉ, fibre de BLÉ, extrait d'acérola. Peut contenir des traces de SOJA, FRUITS A COQUE, GRAINES DE SÉSAME."
5053990162703,"Pommes de terre déshydratées, huile de tournesol, farine de _blé_, farine de maïs, farine de riz, assaisonnement paprika (chapelure(_blé_), dextrose, levure en poudre, sucre, paprika en poudre, glutamate monosodique, guanylate disodique, inosinate disodique, oignon en poudre, sel, arômes, maltodextrine, lactosérum doux en poudre (_lait_), ail en poudre, arome de fumée, extrait de paprika, acide citrique), maltodextrine, emulsifiant (E471), sel, colorant (norbixine de rocou)."
5059697729072,"Maize Flour, Rapeseed Oil, Salt"
20706852,"ingredients sugar, cocoa mass**, glucose syrup, cocoa butter** butter oil (milk), emulsifier: lecithins (soya), humectant: invertase, peppermint oil, gelling agent: agar, acid: citric acid, salt, **rainforest alliance certified, find out more at ra,org,"
3256540001008,"Farine de BLÉ 42%, BEURRE, Chocolat 12% (sucre, pâte de cacao, beurre de cacao 2,9%, émulsifiant : lécithines (SOJA)), Eau, Sucre, Levain 6% (farine de BLÉ 3%, eau, sel), Huile de colza, Levure, Émulsifiants : mono et diglycérides d'acides gras, sel, GLUTEN de BLÉ, fibres d'agrumes, épaississant: gomme guar, Protéines de BLÉ, Extrait de carotte, Agent de traitement de la farine : acide ascorbique, Protéines de LAIT."
3497917000518,"Pommes de terre  (France) (61,9%),  huile de tournesol  (31%), petit lait en poudre, arômes naturels  (lait), sel, fromage de chèvre fondu en poudre  (0,9%), piment d'Espelette  AOP  (0,72%), épices (curcuma, poivre)."
4008400183022,"desiccated coconut 25,5%, vegetable fats (palm, shea), sugar, almond (8%), skimmed milk powder, whey powder (milk), wheat flour, tapioca starch, flavourings, emulsifier: lecithins (soya), raising agent (sodium bicarbonate), salt,"
5060042641437,"Pomme de terre, huile de tournesol, lactose (lait), oignon en poudre, fromage cheddar en poudre (lait), extrait de levure, sel, sucre, ciboulette séchée, ail en poudre, colorant : extrait de paprika."
5060088705179,"Dates 53%, Peanuts 46%, Sea salt, natural flavoring"
5391528180073,"sweet potato (90%), vegetable oil (rapeseed oil and/or sunflower oil in varying proportions), potato starch, rice flour, pea flour, maize starch, rice starch, salt,"
5410041143508,"Farine de blé, huile de tournesol 17 %, extrait de malt d'orge, sirop de glucose, poudre à lever (carbonates d'ammonium, carbonates de sodium), sel, oeufs, arômes (contient lait, arôme bacon, arôme de fumée), exhausteurs de goût (glutamate monosodique, guanylate disodique, inosinate disodique), agent de traitement de la farine (sulfite de sodium), jus concentré de carotte noire, colorants (E120, E160c), émulsifiant (lécithine de tournesol)."
7613035859098,"Pâte de cacao¹ (Afrique de l'Ouest, Amérique du Sud), sucre, beurre de cacao¹, BEURRE pâtissier, arôme naturel de vanille de Madagascar. Peut contenir : FRUITS À COQUE. Cacao : 70% minimum. *Bilan massique certifié Rainforest Alliance www.ra.org"
8434165483965,"wheat flour 68%, sugar, sunflower oil alt oleic acid 14%, glucose syrup and fructose, whey powder, emulsifier (lecithin), salt, gasíficantes (sodium carbonate, ammonium carbonate), colouring agent: e150d (contains sulphites), flavourings (contains milk), vitamins (a, thiamine (b1), riboflavin (b2), niacin (b3), b6, d), minerals (elemental iron, calcium carbonate), agent flour treatment (sodium metabisulphite),"
8410076801203,"whole oat flakes (60%), sugar, refined sunflower oil, canada maple syrup (2%), honey, natural aroma, salt, emulsifier (sunflower lecithin), gasifier (sodium acid carbonate), cane molasses,"
4056489546092,"Farine complète de blé (70 g), flocons d'avoine (9 g), graines de lin (8 g), graines de tournesol (8 g), huile d'olive vierge extra graines de chia (Salvia hispanica) (5 g), sel de mer, graines de sésame (2 g), levure, extrait de malt d'orge."
5000168001210,"– (With calcium, Iron, Niacin, Thiamin), Sugar, Vegetable oil (Sunflower), Glucose-fructose syrup, –, Raising agents (Sodium bicarbonate, Ammonium bicarbonate), Salt"
7613035239562,"Sucre, Cacao maigre en poudre, Émulsifiant: Lécithine de soja, Du sel, Vitamines: C, B1, D, Minéraux: Pyrophosphate de fer, Sulfate de zinc, Cannelle, Arôme naturel"
8076809517706,"Biscuit: Farine de BLÉ 51,6%*, sucre, huile de tournesol, OEUFS, LAIT en poudre écrémé, LAIT entier pasteurisé, sel, poudres à lever (carbonate acide de sodium, tartrate monopotassique, carbonate acide d'ammonium), amidon de BLÉ, arôme. Fourrage aux NOISETTES et au cacao 28%*: sucre, graisses et huiles végétales (karité, tournesol), NOISETTES 7,1%*, cacao 2,6%*, LAIT en poudre écrémé, amidon de BLÉ, arôme. *% exprimé sur le produit fini. Peut contenir des traces d'autres FRUITS A COQUE, MOUTARDE et SOJA."
6111259344181,"Graisses végétales (palme), Sucre, Farine de blé, Poudre de cacao (7.16%) Poudre de lait écrémé, Poudre de lactosérum, Páte de noisette Sucrant (Dextrose), Poudres levantes (Bicarbonate de sodium E500ii), Amidon de maïs natif emulsfiants d'orgine végétale (Lecithine de soja E322, Polycinoleate de polyglycerol E476), Sel et Arôme (Vaniline)."
8402001009648,"Harina integral de trigo (gluten) (74%), azúcar, jarabe de glucosa y fructosa, aceite de girasol alto oleico (7%), gasificantes (carbonatos de sodio, carbonatos de amonio), emulgente (lecitina de girasol), sal, suero de leche en polvo, miel, antioxidantes (metabisulfito sódico, extracto rico en tocoferoles)."
00938112,Cocoa Mass Cocoa Butter - Fat Reduced Cocoa Powder. Cane Sugar - Vanilla Extract. Dark Chocolate contains Cocoa Solids 85% minimum
3175681037885,"Farine de riz* 67,7g, farine de sarrasin* 29,7g), farine de quinoa* 9,5g, sucre de canne roux, sel de mer."
16756168,"Sucre, pâte de cacao, éclats de noisettes (11 %), beurre de cacan cacan maigre en poudre, beurre concentré, émulsifiant (lecithines de soja), arôme naturel. Cacao : 43% minimum. But comenii céréales et autres fruits à coque."
8480000125248,"Pasta de cacao, manteca de cacao, edulcorante (maltitol), cacao desgrasado en polvo, emulgente (lecitina de girasol), aroma natural de vainilla, edulcorante (glucósidos de esteviol)."
5050974504139,"_wheat_ flour (_wheat_ flour, calcium, iron, niacin, thiamin), wholegrain _rye_ flour (8%), dried rosemary pieces (3%), olive 0il, sea salt (1.5%), flavour enhancer (potassium chloride), natural rosemary flavouring (0.5%),"
3497917002451,"buckwheat flour (france) (64,5%), sunflower oil (34%), guérande salt (1,5%)"
3061990143372,"cereals (wheat flour (32%) - wholemeal wheat flour (15%), wholemeal rye flour, wholemeal barley flour)- glucose-fruciose syrup - sugar-vegetable fat (palm) - stabiliser: glycerol – glucose syrup - concentrated strawberry puree (strawberry equivalent 2%) - starch - raising agents: ammonium bicarbonate, sodium bicarbonate - salt - dried skimmed milk - acids: citric acid, trisodium citrate - colour: beetroot red-gelling agent: pectin-flavouring - milk solids, may contain traces of nuts and soya,"
5000328015927,"potato flakes, starch, rapeseed oil, sugar, emulsifier (lecithins), sea salt seasoning (sea salt, salt), flavourings, sunflower oil, colour (annato norbixin)"
06163826,"Eau, levain de riz 26,8% (farine de riz 13,4%, eaul farine de sarrasin complete 20%, amidon de mais, brisures de sarrasin décorti que 58%, solat de protéine de pois, huile de tournesol oleique, ibre vgitale: psylium, hbres végétales (pois chiches, mais), épaississant bydaxypopylméthylcellulese, sel de mer, fibre d'agrume, levure de bou - lnge, emuslant , mono-et dialycerides d'acides gras, alcool ethylique fabiqué dans un atelier quí utilise de la moutarde, des euts du ssame, du soja et des piotlinés de lait Ce produit ne comvient pas aus personnes attelntes de galactosémie. SOURCE DE PROTEINES"
3014680009175,"Sucre, sirop de glucose, miel, menthol, huiles essentielles (eucalyptus, pin), mélasses, extrait de réglisse,"
3017760038331,"Sucre, farine de blé 20%, huile de colza, ceufs, chocolat en poudre 13 % (sucre, cacao en poudre), pâte de noisette 6%, lait écrémé en poudre 4,5 % ( équivalent lait écrémé 49 %), sirop de glucose-fructose, poudres à lever (diphosphates, carbonates de sodium), émulsifiants (E471, lécithines de soja), sel, acidifiant (acide citrique), amidon de blé, arômes naturels, levure sèche. Peut contenir autres fruits à coque."
3046920042932,"sucre, pâte de cacao, praliné aux _amandes_ et aux _noisettes_ (sucre, _amandes_, _noisettes_) 11%, matière grasse végétale de palme, _noisettes_ 5%, beurre de cacao, _beurre_ laitier concentré, poudre de _lait_, arômes, émulsifiant (lécithine de _soja_), _lactose_, poudre de _lait_ écrémé, extrait de malt d'_orge_"
8410376026979,"Harina integral de trigo 50%, aceite vegetal (girasol alto oleico) 16,5%, azúcar, trozos de soja caramelizada 5,5% (semillas de soja, azúcar), copos de avena 5%, jarabe de glucosa y fructosa, pasas 2%, preparado de albaricoque 2% [jarabe de fructosa y glucosa, concentrado de puré de albaricoque, jarabe de glucosa, humectante (glicerol), azúcar, fibra de trigo, gelificante (pectina), aceite vegetal (girasol), corrector de acidez (ácido citrico), aromas), gasificantes (carbonato ácido de sodio, carbonato ácido de amonio), sal, y aroma de melocotón, Puede contener trazas de leche, Alto contenido en fibra,"
4088600107806,"wholegrain  oats  88%, palm oil,  barley  malt extract, sea salt, raising agent: sodium carbonates"
6111259341692,"Farine de blé, sucre, graisse végétale hydrogénée, régulateur d'acidité (acide citrique (E330), acide tartrique (E334)), cacao en poudre, lait en poudre, poudre à lever (carbonate d'ammonium et de sodium), émulsifiant végétal (lécithine de soja (E322)), sel"
3760049798876,"Farine de BLÉ* 58%, ŒUFS entiers frais*/** 12.5%, LAIT frais écrémé pasteurisé 7.6%, levain (eau, farines de BLE* 3.1% et de SEIGLE, levures), huile de colza, farine d'ORGE, BEURRE, arôme naturel de vanille (contient alcool), levure, sel, GLUTEN DE BLÉ, jus d'acérola déshydraté. *Ingrédients issus du commerce équitable français.**Œufs de poules élevées en plein air."
3168930167983,"Pommes de terre (66%),huiles végétales (tournesol, colza, maïs en proportion variable),sel"
20114329,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), 32% Butter (Milk), Sugar, Salt. L,DL Allergy Advice For allergens, including Cereals containing Gluten, see ingredients in bole May also contain Nuts. Typical valu Energy Fat of which s Carbohyd"
3336971209133,"Semoule de maïs, ARACHIDES grillées moulues 32%, huile de tournesol, sel, arôme naturel
Traces de GLUTEN, LAIT et FRUITS A COQUE"
5000159492966,"sucre, _cacahuètes_, pâte de cacao, _lait_ entier en poudre, beurre de cacao, amidon, matière grasse de palme, sirop de glucose, _lait_ écrémé en poudre, émulsifiant (lécithine de _soja_), _lactose_, stabilisant (gomme arabique), matière grasse de karité, matière grasse du _lait_, dextrine, agent d'enrobage (cire de carnauba), colorants (E100, E120, E133, E160a, E160e, E170), huile de palme, arômes, sel."
7613035898646,"Pâte de cacao¹ (Afrique de l'Ouest, Amérique du Sud), sucre, beurre de cacao¹, cacao maigre¹, émulsifiant (lécithines), arôme naturel de vanille de Madagascar. Peut contenir : LAIT, FRUITS À COQUE. Cacao : 65% minimum. ¹Bilan massique certifié Rainforest Alliance. www.ra.org/fr."
8410076600448,"Avoine complète (57%), sucre, huiles végétales (tournesol, colza en proportions variables), morceaux de cranberries (canneberges) (4%), miel (1%), purée de fruits (fraise, myrtille, mûre, framboise, sucre), sel, mélasse, arôme naturel, émulsifiant (lécithines), poudre à lever (bicarbonate de sodium). Allergènes : voir les ingrédients en gras. Peut contenir du soja, du blé, de l'arachide (cacahuètes) et des fruits à coque."
8410376023831,"harina integral de _trigo_ 65,5%, edulcorantes (isomalt, maltitol), aceite vegetal (girasol alto oleico) 15,5%, fibra vegetal, gasificantes (carbonato ácido de sodio y de amonio), sal,"
1230000097048,"Organic cocoa mass, organic unrefined coconut sugar, organic _hazelnut_ paste (19%), organic cocoa butter."
3168930171737,"Pommes de terre (65%),huiles végétales (tournesol, colza, maïs en proportion variable),sel"
